answer_status,claim_id,claim_text,claim_type,model_config_id,question_id,repetition,run_id,source_ref,support_status,system_arm,validator_status
supported,C1,"Validierte RAMs wie Caprini, Padua oder IMPROVE können die standardisierte individuelle VTE-Risikoevaluation unterstützen. Für chirurgische Patienten ist insbesondere der Caprini-Score verbreitet.",fact,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-5f821920a3d0358dae298c25,,RAG,accepted
supported,C1,"Validierte RAMs wie Caprini, Padua oder IMPROVE können die standardisierte individuelle VTE-Risikoevaluation unterstützen. Für chirurgische Patienten ist insbesondere der Caprini-Score verbreitet.",fact,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-a167bddee6a18e4a40aa153e,,RAG,accepted
supported,C2,Die Implementierung von RAMs erhöhte in einem Cochrane-Review den Anteil sachgerechter Prophylaxen um eine Risikodifferenz von 21 %; EDV-gestützte Hinweise reduzierten symptomatische VTE innerhalb von drei Monaten. Die Evidenzsicherheit war jeweils niedrig.,fact,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-5f821920a3d0358dae298c25,,RAG,accepted
supported,C3,RAMs erlauben keine zweifelsfrei korrekte individuelle Risikozuordnung. Publikationen zur Qualität und Bedeutung der Modelle zeigen kein einheitliches Bild; das Evidenzniveau wird als niedrig bis sehr niedrig bewertet.,uncertainty,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-4eab990a1d9e4f602f435ed2,,RAG,accepted
supported,C3,RAMs erlauben keine zweifelsfrei korrekte individuelle Risikozuordnung. Publikationen zur Qualität und Bedeutung der Modelle zeigen kein einheitliches Bild; das Evidenzniveau wird als niedrig bis sehr niedrig bewertet.,uncertainty,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-5f821920a3d0358dae298c25,,RAG,accepted
supported,C3,RAMs erlauben keine zweifelsfrei korrekte individuelle Risikozuordnung. Publikationen zur Qualität und Bedeutung der Modelle zeigen kein einheitliches Bild; das Evidenzniveau wird als niedrig bis sehr niedrig bewertet.,uncertainty,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:RAG,ru-a167bddee6a18e4a40aa153e,,RAG,accepted
partially_supported,C1,"Die aktuelle AWMF-S3-Leitlinie bewertet RAMs als potenziell hilfreich, jedoch nur mit Empfehlungsgrad 0 und niedriger bis sehr niedriger Evidenzqualität. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf))",fact,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,downgraded
partially_supported,C2,Die Implementierung strukturierter RAM-basierter Verfahren kann die Angemessenheit der Thromboseprophylaxe erhöhen; für EDV-gestützte Hinweise wurde bei niedriger Evidenzsicherheit auch eine Reduktion symptomatischer VTE beobachtet. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf)),fact,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,downgraded
partially_supported,C3,"Die individuelle Prognosegüte ist häufig schwach und heterogen; kein RAM ist allgemein überlegen. Bei internistischen Patienten zeigten Padua, IMPROVE und Geneva in einer prospektiven Vergleichsstudie nur AUC-Werte von 0,538–0,581. ([pubmed.ncbi.nlm.nih.gov](https://pubmed.ncbi.nlm.nih.gov/38634415/?utm_source=openai))",uncertainty,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:WEB,https://pubmed.ncbi.nlm.nih.gov/38634415/,,WEB,downgraded
partially_supported,C3,"Die individuelle Prognosegüte ist häufig schwach und heterogen; kein RAM ist allgemein überlegen. Bei internistischen Patienten zeigten Padua, IMPROVE und Geneva in einer prospektiven Vergleichsstudie nur AUC-Werte von 0,538–0,581. ([pubmed.ncbi.nlm.nih.gov](https://pubmed.ncbi.nlm.nih.gov/38634415/?utm_source=openai))",uncertainty,gpt56_sol_high,study-q-002,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-002:gpt56_sol_high:WEB,https://pubmed.ncbi.nlm.nih.gov/38728035/,,WEB,downgraded
partially_supported,C1,Bei der Indikationsstellung zur medikamentösen VTE-Prophylaxe sollen VTE- und Blutungsrisiko berücksichtigt werden.,fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:RAG,ru-8a3c507e94409ca767f4c866,,RAG,accepted
partially_supported,C2,"Ergibt die Evaluation bei ambulanten Patient:innen ein mittleres oder hohes VTE-Risiko, ist unter Berücksichtigung des individuellen Blutungsrisikos meist die Indikation für eine medikamentöse VTE-Prophylaxe gegeben.",fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:RAG,ru-368a4aaf5276c0a01f2a5ed6,,RAG,accepted
partially_supported,C3,"Für Patient:innen mit akuter Erkrankung im ambulanten Bereich, erhöhtem VTE-Risiko und geringem Blutungsrisiko empfiehlt die Leitlinie nach adäquater Risikostratifizierung eine medikamentöse VTE-Prophylaxe.",recommendation,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:RAG,ru-4d2feffc0b71b91d13fec864,,RAG,accepted
partially_supported,C4,"Das Evidence Package enthält keine direkte Evidenz, dass Mobilisation oder Kompressionsmaßnahmen eine eigentlich indizierte medikamentöse Thromboseprophylaxe gleichwertig ersetzen können.",uncertainty,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:RAG,ru-a54ed0e7d70931b48fef2134,,RAG,accepted
supported,C1,Basismaßnahmen/Mobilisation und physikalische Kompressionsmaßnahmen ersetzen eine tatsächlich indizierte medikamentöse VTE-Prophylaxe nicht.,fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C2,Physikalische VTE-Prophylaxe umfasst insbesondere medizinische Thromboseprophylaxestrümpfe und intermittierende pneumatische Kompression.,fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C3,"Bei akut/ kritisch kranken internistischen Patienten bevorzugt ASH pharmakologische gegenüber mechanischer VTE-Prophylaxe; bei chirurgischen Patienten hängt die Wahl mechanisch, pharmakologisch oder kombiniert von VTE- und Blutungsrisiko ab.",fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:WEB,https://ashpublications.org/bloodadvances/article/2/22/3198/16115/American-Society-of-Hematology-2018-guidelines-for,,WEB,accepted
supported,C3,"Bei akut/ kritisch kranken internistischen Patienten bevorzugt ASH pharmakologische gegenüber mechanischer VTE-Prophylaxe; bei chirurgischen Patienten hängt die Wahl mechanisch, pharmakologisch oder kombiniert von VTE- und Blutungsrisiko ab.",fact,gpt55_medium,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC6963238/,,WEB,accepted
partially_supported,F1,Bei akut erkrankten ambulanten Patienten mit erhöhtem VTE-Risiko und zugleich geringem Blutungsrisiko soll nach adäquater Risikostratifizierung eine medikamentöse VTE-Prophylaxe erfolgen.,fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:RAG,ru-4d2feffc0b71b91d13fec864,,RAG,accepted
partially_supported,F2,Bei der Indikationsstellung müssen sowohl VTE- als auch Blutungsrisiko berücksichtigt werden; bei mittlerem oder hohem VTE-Risiko besteht unter Berücksichtigung des individuellen Blutungsrisikos meist eine medikamentöse Prophylaxeindikation.,fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:RAG,ru-8a3c507e94409ca767f4c866,,RAG,accepted
partially_supported,F2,Bei der Indikationsstellung müssen sowohl VTE- als auch Blutungsrisiko berücksichtigt werden; bei mittlerem oder hohem VTE-Risiko besteht unter Berücksichtigung des individuellen Blutungsrisikos meist eine medikamentöse Prophylaxeindikation.,fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:RAG,ru-368a4aaf5276c0a01f2a5ed6,,RAG,accepted
partially_supported,U1,"Das Evidence Package enthält keine direkte Untersuchung oder Empfehlung, nach der Mobilisation oder Kompressionsmaßnahmen eine indizierte medikamentöse Prophylaxe gleichwertig ersetzen können.",uncertainty,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:RAG,,,RAG,accepted
supported,C1,"Frühmobilisation und Bewegungsübungen sind Basismaßnahmen, die zusätzlich zur indizierten medikamentösen Prophylaxe erfolgen sollen. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf?utm_source=openai))",fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,Physikalische Kompressionsmaßnahmen können ergänzend eingesetzt werden; sie sind bei bestehender medikamentöser Indikation ohne Kontraindikation kein regelhafter Ersatz. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf?utm_source=openai)),fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C3,"Bei Kontraindikationen gegen eine medikamentöse Prophylaxe, beispielsweise aktiver Blutung oder sehr hohem Blutungsrisiko, sollen physikalische Maßnahmen als Alternative angewendet werden; bevorzugt wird die intermittierende pneumatische Kompression. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf?utm_source=openai))",fact,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,U1,Die Evidenz wird als moderat bewertet; für mittleres/hohes Risiko wurden bei der Aktualisierung keine neuen direkten Vergleiche der medikamentösen Prophylaxe mit Placebo oder Beobachtung gefunden. Besondere klinische Situationen erfordern daher weiterhin eine individuelle Nutzen-Risiko-Abwägung. ([register.awmf.org](https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf?utm_source=openai)),uncertainty,gpt56_sol_high,study-q-003,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C1,Die HIT ist die schwerwiegendste und potenziell lebensbedrohliche unerwünschte Arzneimittelwirkung bei Heparinanwendung und beruht meist auf IgG-Antikörpern gegen Heparin-Plättchenfaktor-4-Komplexe mit Thrombozytenaktivierung und Hyperkoagulabilität.,fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:RAG,ru-a20a9f887cbb034e173f526f,,RAG,accepted
supported,C2,"Das HIT-Risiko variiert abhängig vom verwendeten Heparin, der Expositionsdauer und der Patientenpopulation; UFH ist mit einem höheren Risiko verbunden als NMH.",fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:RAG,ru-a20a9f887cbb034e173f526f,,RAG,accepted
supported,C2,"Das HIT-Risiko variiert abhängig vom verwendeten Heparin, der Expositionsdauer und der Patientenpopulation; UFH ist mit einem höheren Risiko verbunden als NMH.",fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:RAG,ru-fbf2e02cb5c9e6cacdf163b4,,RAG,accepted
supported,C3,"Als niedriges HIT-Risiko (<0,1 %) gelten u.a. NMH bei internistischen oder gynäkologischen Patienten sowie nach kleinerem operativem Eingriff/Trauma; als hohes Risiko (>1 %) gilt UFH nach operativem Eingriff oder Trauma.",fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:RAG,ru-fbf2e02cb5c9e6cacdf163b4,,RAG,accepted
supported,C1,HIT ist eine potenziell lebensbedrohliche unerwünschte Wirkung der Heparinanwendung; eine Thrombozytenzahl vor Heparinanwendung wird insbesondere bei UFH und längerer Anwendung empfohlen.,fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C2,"Bei zirkulierenden HIT-Antikörpern nach vorheriger Heparinexposition, typischerweise innerhalb von 30–100 Tagen, kann eine Reexposition innerhalb von 24 h zu einem starken Thrombozytenabfall führen.",fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC3278058/,,WEB,accepted
supported,C3,"ASH empfiehlt bei Patienten mit Heparin und intermediärem/hohem HIT-Risiko: wenn Heparin in den 30 Tagen zuvor gegeben wurde, Thrombozytenmonitoring ab Tag 0; ohne solche Vor-Exposition ab Tag 4 bis Tag 14 bzw. bis Heparinstopp.",fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC6258919/,,WEB,accepted
supported,C4,Bei remote HIT und Bedarf an VTE-Therapie oder -Prophylaxe empfiehlt ASH ein Nicht-Heparin-Antikoagulans statt UFH oder LMWH.,fact,gpt55_medium,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt55_medium:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC6258919/,,WEB,accepted
supported,F1,"Das HIT-Risiko hängt von Heparintyp und Patientenkollektiv ab: UFH bei operierten oder traumatisierten Patienten ist mit hohem Risiko (>1 %) verbunden; NMH bei internistischen oder gynäkologischen Patienten mit niedrigem Risiko (<0,1 %).",fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:RAG,ru-fbf2e02cb5c9e6cacdf163b4,,RAG,accepted
supported,F1,"Das HIT-Risiko hängt von Heparintyp und Patientenkollektiv ab: UFH bei operierten oder traumatisierten Patienten ist mit hohem Risiko (>1 %) verbunden; NMH bei internistischen oder gynäkologischen Patienten mit niedrigem Risiko (<0,1 %).",fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:RAG,ru-a20a9f887cbb034e173f526f,,RAG,accepted
supported,F2,Nach Heparinexposition in den vorausgegangenen Wochen bis Monaten kann ein früher Thrombozytenabfall durch präformierte Antikörper auftreten.,fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:RAG,ru-1eceadd0ed1dbe3b1b732f4c,,RAG,accepted
supported,U1,"Für Patienten mit moderatem HIT-Risiko fordert die Quelle Kontrollen bis Tag 14, legt im vorliegenden Text jedoch keine konkrete Kontrollfrequenz fest.",uncertainty,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:RAG,ru-ae15c1f43ec01b3995662485,,RAG,accepted
supported,C1,Eine Ausgangs-Thrombozytenzahl ermöglicht die Beurteilung eines späteren relativen Abfalls als wesentliches HIT-Kriterium.,fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C1,Eine Ausgangs-Thrombozytenzahl ermöglicht die Beurteilung eines späteren relativen Abfalls als wesentliches HIT-Kriterium.,fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:WEB,https://onlinelibrary.wiley.com/doi/full/10.1111/bjh.19180,,WEB,accepted
supported,C2,Nach Heparinexposition innerhalb der letzten 30–100 Tage kann eine HIT bei Reexposition früh beziehungsweise rasch manifest werden.,fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:WEB,https://pmc.ncbi.nlm.nih.gov/articles/PMC6258919/,,WEB,accepted
supported,C2,Nach Heparinexposition innerhalb der letzten 30–100 Tage kann eine HIT bei Reexposition früh beziehungsweise rasch manifest werden.,fact,gpt56_sol_high,study-q-004,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-004:gpt56_sol_high:WEB,https://onlinelibrary.wiley.com/doi/full/10.1111/bjh.19180,,WEB,accepted
supported,C1,Bei fortbestehend erhöhtem VTE-Risiko und geplanter Weiterführung einer stationär eingeleiteten medikamentösen VTE-Prophylaxe dürfen beim Übergang zwischen Versorgungsbereichen keine Prophylaxe-Lücken entstehen.,fact,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:RAG,ru-0a4ac926bd967c796bb7c02d,,RAG,accepted
supported,C2,"Die Leitlinie empfiehlt bei geplanter Fortführung der medikamentösen VTE-Prophylaxe und Zuständigkeitswechsel eine gesicherte Übergabe an die Weiterbehandelnden sowie die Aufforderung an den Patienten, sich bei den Weiterbetreuenden vorzustellen.",recommendation,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:RAG,ru-de680f03288887779adf187e,,RAG,accepted
partially_supported,C1,"Die aktuelle AWMF-S3-Leitlinie zur Prophylaxe venöser Thromboembolien ist Version 4.1, Stand 21.01.2026, gültig bis 21.01.2028.",fact,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:WEB,https://www.awmf.org/aktuelles/awmf-aktuell/prophylaxe-der-venoesen-thromboembolie-vte-1,,WEB,accepted
partially_supported,C2,Ziel der VTE-Prophylaxe-Leitlinie ist eine möglichst effektive Prophylaxe nach expliziter Nutzen-Schaden-Abwägung alternativer Interventionsmöglichkeiten.,fact,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:WEB,https://www.awmf.org/aktuelles/awmf-aktuell/prophylaxe-der-venoesen-thromboembolie-vte-1,,WEB,accepted
partially_supported,C3,"Für Eingriffe im Bauch- und Beckenbereich empfiehlt die AWMF-S3-Leitlinie eine medikamentöse VTE-Prophylaxe mindestens bis zum Ende des stationären Aufenthalts, bevorzugt mit niedermolekularem Heparin oder Fondaparinux.",fact,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
partially_supported,C4,"Eine explizite formale Empfehlung, wie genau bei Behandlerwechsel organisatorisch zu verfahren ist, wurde in den gefundenen validen Quellen nicht nachgewiesen.",uncertainty,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:WEB,https://www.awmf.org/aktuelles/awmf-aktuell/prophylaxe-der-venoesen-thromboembolie-vte-1,,WEB,accepted
partially_supported,C4,"Eine explizite formale Empfehlung, wie genau bei Behandlerwechsel organisatorisch zu verfahren ist, wurde in den gefundenen validen Quellen nicht nachgewiesen.",uncertainty,gpt55_medium,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,accepted
supported,C1,Die Empfehlung ist konsensbasiert und wurde 2025 mit starkem Konsens (100 %) bestätigt.,fact,gpt56_sol_high,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt56_sol_high:RAG,ru-de680f03288887779adf187e,,RAG,accepted
partially_supported,C1,"Die aktuelle AWMF-S3-Leitlinie fordert beim Übergang stationär–ambulant oder umgekehrt schriftliche Unterlagen mit Indikation, Art und Dosierung der antithrombotischen Therapie sowie gegebenenfalls letzten spezifischen Laborwerten.",fact,gpt56_sol_high,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,downgraded
partially_supported,C2,Nach Krankenhausentlassung sollen Indikation und Dauer der Fortführung unter Berücksichtigung der individuellen Risikosituation geprüft werden.,fact,gpt56_sol_high,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt56_sol_high:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-01.pdf,,WEB,downgraded
partially_supported,C3,"Im Entlassmanagement ist eine durchgehende Arzneimittelversorgung sicherzustellen; der weiterbehandelnde Arzt ist rechtzeitig über Therapie, Dosierung, Änderungen und gegebenenfalls Therapiedauer zu informieren.",fact,gpt56_sol_high,study-q-005,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-005:gpt56_sol_high:WEB,https://www.g-ba.de/downloads/62-492-4200/AM-RL-2026-06-04_iK-2026-08-21_AT-20-08-2026-B2.pdf,,WEB,downgraded
partially_supported,C1,"Bei Kontraindikationen gegen eine medikamentöse VTE-Prophylaxe, z. B. deutlich erhöhtem Blutungsrisiko, sind physikalische Maßnahmen, bevorzugt IPK, eine wirksame Form der VTE-Prophylaxe.",fact,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C2,Vor Einleitung einer medikamentösen VTE-Prophylaxe sollen VTE- und Blutungsrisiko evaluiert werden; bei mittlerem oder hohem VTE-Risiko ist in der Regel eine medikamentöse VTE-Prophylaxe indiziert und zeitnah einzuleiten.,fact,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C3,Für Patienten nach Eingriffen am zentralen Nervensystem enthält das übergebene Evidence Package keine spezifische direkte Empfehlung.,uncertainty,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:RAG,,,RAG,accepted
supported,C1,"Bei Patienten nach Eingriffen am zentralen Nervensystem oder nach Schädelhirntrauma soll eine physikalische VTE-Prophylaxe erfolgen, wenn keine medikamentöse Thromboseprophylaxe eingesetzt wird.",fact,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C2,"Bei Kontraindikationen gegen medikamentöse VTE-Prophylaxe, z. B. deutlich erhöhtem Blutungsrisiko, empfiehlt die AWMF physikalische Maßnahmen, bevorzugt IPK; die Empfehlung ist mit moderater Evidenz hinterlegt.",fact,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:WEB,https://register.awmf.org/assets/guidelines/003-001l_S3_Prophylaxe-venoese-Thromboembolie-VTE_2026-04.pdf,,WEB,accepted
supported,C3,"ASH-Leitlinien gehen bei größeren neurochirurgischen Eingriffen ebenfalls davon aus, dass mechanische Prophylaxemethoden eingesetzt werden; pharmakologische Prophylaxe kommt abhängig vom individuellen VTE- und Blutungsrisiko bzw. nach Rückgang des Blutungsrisikos in Betracht.",fact,gpt55_medium,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt55_medium:WEB,https://doi.org/10.1182/bloodadvances.2019000975,,WEB,accepted
partially_supported,C1,"Bei Kontraindikation gegen eine medikamentöse VTE-Prophylaxe, beispielsweise bei deutlich erhöhtem Blutungsrisiko, stellen physikalische Maßnahmen eine wirksame Alternative dar; bevorzugt wird die IPK.",fact,gpt56_sol_high,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt56_sol_high:RAG,ru-c8dbbb540faba198ca3945cd,,RAG,accepted
partially_supported,C2,Das Evidence Package enthält keine spezifische Empfehlung ausschließlich für postoperative Eingriffe am zentralen Nervensystem.,uncertainty,gpt56_sol_high,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt56_sol_high:RAG,,,RAG,accepted
supported,C1,Bei erhöhtem Blutungsrisiko nach neurochirurgischen Eingriffen ist die mechanische VTE-Prophylaxe mit intermittierender pneumatischer Kompression indiziert.,fact,gpt56_sol_high,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt56_sol_high:WEB,https://pubmed.ncbi.nlm.nih.gov/38957025/,,WEB,accepted
supported,C1,Bei erhöhtem Blutungsrisiko nach neurochirurgischen Eingriffen ist die mechanische VTE-Prophylaxe mit intermittierender pneumatischer Kompression indiziert.,fact,gpt56_sol_high,study-q-006,2_reproducibility,rag-vs-web-1.1.0:2_reproducibility:study-q-006:gpt56_sol_high:WEB,https://esaic.org/wp-content/uploads/2024/12/8.1-VTE-Gdl_Updated-Infographics.pdf,,WEB,accepted
