protocol_version,run_id,question_id,question_hash,coverage_stratum,model_config_id,requested_model,reasoning_effort,system_arm,repetition,randomization_block,planned_order,status
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:WEB,study-q-076,f19840b39ace6766a000d947c3ec6167d57d3768075a8823c8b80b0affd08a5d,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,107,426,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt56_sol_high:WEB,study-q-076,f19840b39ace6766a000d947c3ec6167d57d3768075a8823c8b80b0affd08a5d,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,107,427,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt56_sol_high:RAG,study-q-076,f19840b39ace6766a000d947c3ec6167d57d3768075a8823c8b80b0affd08a5d,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,107,428,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt56_sol_high:RAG,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,108,429,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt56_sol_high:WEB,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,108,430,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt55_medium:RAG,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,108,431,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt55_medium:WEB,study-q-051,0254537382d5f0f0d39086e56e6a5e0e53a7773ee5cbe6c8c8c4f5c6c24e0050,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,108,432,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-001:gpt55_medium:WEB,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,109,433,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-001:gpt55_medium:RAG,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,109,434,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-001:gpt56_sol_high:WEB,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,109,435,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-001:gpt56_sol_high:RAG,study-q-001,1c82a7ea7e8ec2f73f11a6c5bbad3e20728f4f3ffa917281d5116d5c81ff44ff,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,109,436,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt55_medium:WEB,study-q-069,14c3d3e16b5b5db9a7f1033cc8feeb1a493235ff4c10760014f3a6085968d248,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,110,437,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt55_medium:RAG,study-q-069,14c3d3e16b5b5db9a7f1033cc8feeb1a493235ff4c10760014f3a6085968d248,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,110,438,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt56_sol_high:WEB,study-q-069,14c3d3e16b5b5db9a7f1033cc8feeb1a493235ff4c10760014f3a6085968d248,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,110,439,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt56_sol_high:RAG,study-q-069,14c3d3e16b5b5db9a7f1033cc8feeb1a493235ff4c10760014f3a6085968d248,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,110,440,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt55_medium:WEB,study-q-063,90b2c3d4db34f79e5b53993204170809728453f0c93817893b4af9270836ba59,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,111,441,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt55_medium:RAG,study-q-063,90b2c3d4db34f79e5b53993204170809728453f0c93817893b4af9270836ba59,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,111,442,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt56_sol_high:WEB,study-q-063,90b2c3d4db34f79e5b53993204170809728453f0c93817893b4af9270836ba59,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,111,443,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt56_sol_high:RAG,study-q-063,90b2c3d4db34f79e5b53993204170809728453f0c93817893b4af9270836ba59,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,111,444,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt55_medium:RAG,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,112,445,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt55_medium:WEB,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,112,446,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt56_sol_high:WEB,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,112,447,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt56_sol_high:RAG,study-q-095,44bbeda913820f627125e73261304219b1eef7a1145be8f9c973640258ada0f0,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,112,448,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:WEB,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,113,449,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:RAG,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,113,450,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:WEB,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,113,451,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:RAG,study-q-075,3ddd059087e80cf84b92a66660faafc223a2265ac493768147641f038bd4ce24,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,113,452,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-024:gpt56_sol_high:WEB,study-q-024,4b69f194d9494d573aea20d436857b83837f48ee39dc24e74766f15aa7c43939,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,114,453,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-024:gpt56_sol_high:RAG,study-q-024,4b69f194d9494d573aea20d436857b83837f48ee39dc24e74766f15aa7c43939,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,114,454,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-024:gpt55_medium:WEB,study-q-024,4b69f194d9494d573aea20d436857b83837f48ee39dc24e74766f15aa7c43939,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,114,455,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-024:gpt55_medium:RAG,study-q-024,4b69f194d9494d573aea20d436857b83837f48ee39dc24e74766f15aa7c43939,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,114,456,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt55_medium:RAG,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,115,457,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt55_medium:WEB,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,115,458,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt56_sol_high:RAG,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,115,459,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt56_sol_high:WEB,study-q-085,47f5ae4e9061b4ddf3b9be8ce9f666b23e41beb7f9af67085eb4b740e60dbea4,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,115,460,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:WEB,study-q-003,5b0734a147aee15a0c9212e33b3e1d69d13aadffe5c43a0bcbb4cbd75b57b580,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,116,461,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt55_medium:RAG,study-q-003,5b0734a147aee15a0c9212e33b3e1d69d13aadffe5c43a0bcbb4cbd75b57b580,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,116,462,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:RAG,study-q-003,5b0734a147aee15a0c9212e33b3e1d69d13aadffe5c43a0bcbb4cbd75b57b580,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,116,463,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-003:gpt56_sol_high:WEB,study-q-003,5b0734a147aee15a0c9212e33b3e1d69d13aadffe5c43a0bcbb4cbd75b57b580,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,116,464,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-027:gpt55_medium:WEB,study-q-027,459c5c8260d093a0510167fb2c749d18965cee8bbff31a322fb1a4adb8571c92,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,117,465,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-027:gpt55_medium:RAG,study-q-027,459c5c8260d093a0510167fb2c749d18965cee8bbff31a322fb1a4adb8571c92,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,117,466,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-027:gpt56_sol_high:RAG,study-q-027,459c5c8260d093a0510167fb2c749d18965cee8bbff31a322fb1a4adb8571c92,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,117,467,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-027:gpt56_sol_high:WEB,study-q-027,459c5c8260d093a0510167fb2c749d18965cee8bbff31a322fb1a4adb8571c92,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,117,468,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-012:gpt55_medium:WEB,study-q-012,3ca4f2e801c7d335b38394fbfbca87c2ba5fc4e6b5ff2cca1500583b98417899,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,118,469,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-012:gpt55_medium:RAG,study-q-012,3ca4f2e801c7d335b38394fbfbca87c2ba5fc4e6b5ff2cca1500583b98417899,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,118,470,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-012:gpt56_sol_high:RAG,study-q-012,3ca4f2e801c7d335b38394fbfbca87c2ba5fc4e6b5ff2cca1500583b98417899,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,118,471,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-012:gpt56_sol_high:WEB,study-q-012,3ca4f2e801c7d335b38394fbfbca87c2ba5fc4e6b5ff2cca1500583b98417899,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,118,472,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt55_medium:RAG,study-q-056,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,119,473,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt55_medium:WEB,study-q-056,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,119,474,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt56_sol_high:WEB,study-q-056,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,119,475,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt56_sol_high:RAG,study-q-056,44dd46b32b905d5930cce067b5bb549ecb69b8391f51b5b4847e285164e0f137,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,119,476,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt56_sol_high:RAG,study-q-058,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,120,477,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt56_sol_high:WEB,study-q-058,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,120,478,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt55_medium:RAG,study-q-058,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,120,479,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt55_medium:WEB,study-q-058,13b92579faf25e23bf2039e112a0e5dca847fdff808d88484a29746adb0eeb6e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,120,480,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:WEB,study-q-074,7b572d630f6a58c89180da54b984644e3f423b7f4706675a538584e1a2fbba61,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,121,481,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:RAG,study-q-074,7b572d630f6a58c89180da54b984644e3f423b7f4706675a538584e1a2fbba61,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,121,482,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:RAG,study-q-074,7b572d630f6a58c89180da54b984644e3f423b7f4706675a538584e1a2fbba61,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,121,483,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:WEB,study-q-074,7b572d630f6a58c89180da54b984644e3f423b7f4706675a538584e1a2fbba61,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,121,484,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt55_medium:WEB,study-q-081,6b02e4fbecf924ea2755b4963411d31c3d13aadef7bda3ebe63d39a177758db3,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,122,485,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt55_medium:RAG,study-q-081,6b02e4fbecf924ea2755b4963411d31c3d13aadef7bda3ebe63d39a177758db3,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,122,486,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt56_sol_high:RAG,study-q-081,6b02e4fbecf924ea2755b4963411d31c3d13aadef7bda3ebe63d39a177758db3,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,122,487,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt56_sol_high:WEB,study-q-081,6b02e4fbecf924ea2755b4963411d31c3d13aadef7bda3ebe63d39a177758db3,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,122,488,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-019:gpt56_sol_high:WEB,study-q-019,b5e4f5bd43068267745117ea44820c076554bce7890d985a1c7991beb17d2c1e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,123,489,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-019:gpt56_sol_high:RAG,study-q-019,b5e4f5bd43068267745117ea44820c076554bce7890d985a1c7991beb17d2c1e,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,123,490,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-019:gpt55_medium:RAG,study-q-019,b5e4f5bd43068267745117ea44820c076554bce7890d985a1c7991beb17d2c1e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,123,491,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-019:gpt55_medium:WEB,study-q-019,b5e4f5bd43068267745117ea44820c076554bce7890d985a1c7991beb17d2c1e,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,123,492,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt55_medium:RAG,study-q-097,7a1ec73dfb907ce7e73095936dcae9ffb55f03153419927d5d5e41c0712d4a0b,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,124,493,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt55_medium:WEB,study-q-097,7a1ec73dfb907ce7e73095936dcae9ffb55f03153419927d5d5e41c0712d4a0b,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,124,494,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt56_sol_high:WEB,study-q-097,7a1ec73dfb907ce7e73095936dcae9ffb55f03153419927d5d5e41c0712d4a0b,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,124,495,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt56_sol_high:RAG,study-q-097,7a1ec73dfb907ce7e73095936dcae9ffb55f03153419927d5d5e41c0712d4a0b,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,124,496,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt55_medium:WEB,study-q-093,604b4f42a2ccd864d1b17b378af2c10f902ee1239e1d10182967a602d977ccfa,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,125,497,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt55_medium:RAG,study-q-093,604b4f42a2ccd864d1b17b378af2c10f902ee1239e1d10182967a602d977ccfa,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,125,498,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt56_sol_high:WEB,study-q-093,604b4f42a2ccd864d1b17b378af2c10f902ee1239e1d10182967a602d977ccfa,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,125,499,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt56_sol_high:RAG,study-q-093,604b4f42a2ccd864d1b17b378af2c10f902ee1239e1d10182967a602d977ccfa,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,125,500,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt56_sol_high:WEB,study-q-044,b45031a2cf5568e7e73e568ef98abc5beb02f44da9bb06647c90598557633fc8,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,126,501,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt56_sol_high:RAG,study-q-044,b45031a2cf5568e7e73e568ef98abc5beb02f44da9bb06647c90598557633fc8,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,126,502,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt55_medium:WEB,study-q-044,b45031a2cf5568e7e73e568ef98abc5beb02f44da9bb06647c90598557633fc8,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,126,503,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt55_medium:RAG,study-q-044,b45031a2cf5568e7e73e568ef98abc5beb02f44da9bb06647c90598557633fc8,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,126,504,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt55_medium:WEB,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,127,505,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt55_medium:RAG,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,127,506,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt56_sol_high:RAG,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,127,507,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt56_sol_high:WEB,study-q-068,4847647c2cc0774b39ad3d83996c838fad2af54fdd4f18f62eda14ac1ddf020b,covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,127,508,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt56_sol_high:WEB,study-q-089,d1c9c42fcd1ae5a41c372c60d3c3f7febfe74fe36b963f9ec0028741f21adc71,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,WEB,2_reproducibility,128,509,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt56_sol_high:RAG,study-q-089,d1c9c42fcd1ae5a41c372c60d3c3f7febfe74fe36b963f9ec0028741f21adc71,not_covered_by_local_corpus,gpt56_sol_high,gpt-5.6-sol,high,RAG,2_reproducibility,128,510,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt55_medium:RAG,study-q-089,d1c9c42fcd1ae5a41c372c60d3c3f7febfe74fe36b963f9ec0028741f21adc71,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,RAG,2_reproducibility,128,511,planned
rag-vs-web-1.1.0,rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt55_medium:WEB,study-q-089,d1c9c42fcd1ae5a41c372c60d3c3f7febfe74fe36b963f9ec0028741f21adc71,not_covered_by_local_corpus,gpt55_medium,gpt-5.5-2026-04-23,medium,WEB,2_reproducibility,128,512,planned
