question_id,coverage_stratum,model_config_id,system_arm,pair_complete,answer_status_agreement,claim_exact_set_jaccard,recommendation_exact_set_jaccard,answer_token_cosine_similarity,answer_token_set_jaccard,source_ref_jaccard,evidence_allowlist_jaccard,absolute_token_difference,absolute_cost_difference_usd,absolute_end_to_end_difference_ms,clinical_rating_agreement
study-q-078,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6500112459665918,0.41379310344827586,0.0,1.0,32182,0.16909600000000002,11471.154027036391,
study-q-079,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.5957446808510638,0.38181818181818183,1.0,1.0,190,0.036804,2252.3718889569864,
study-q-079,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6556100681071858,0.42105263157894735,0.0,1.0,46,0.0059050000000000075,4411.888887989335,
study-q-079,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.5465943944999485,0.3448275862068966,1.0,1.0,146,0.002919999999999999,2122.7815069723874,
study-q-079,covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,1.0,0.41702882811414954,0.2702702702702703,0.3333333333333333,1.0,24047,0.136428,1996.0511680692434,
study-q-080,covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,0.0,0.9379118404303046,0.8125,0.0,1.0,35,0.0010499999999999954,742.840388091281,
study-q-080,covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6690305695911417,0.39436619718309857,0.3333333333333333,1.0,1759,0.008341000000000001,388.57901003211737,
study-q-080,covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.8006174942461746,0.5714285714285714,1.0,1.0,47,0.0009400000000000033,712.7300610300153,
study-q-080,covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,8330,0.043384000000000006,3073.9303689915687,
study-q-081,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,83,0.002489999999999999,494.1674700239673,
study-q-081,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6359268568137673,0.3356164383561644,0.3333333333333333,1.0,337,0.006584999999999952,6639.748736051843,
study-q-081,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.0,1.0,151,0.0030199999999999984,1913.5624340269715,
study-q-081,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5457758925907048,0.25925925925925924,0.2,1.0,710,0.007496000000000003,62986.585178994574,
study-q-082,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,99,0.0029700000000000004,2864.0881130704656,
study-q-082,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6981270150294456,0.37894736842105264,0.3333333333333333,1.0,919,0.02622000000000002,4402.382447035052,
study-q-082,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,0.0,1.0,10,0.00020000000000000052,381.17839104961604,
study-q-082,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.3592325401005779,0.24761904761904763,0.16666666666666666,1.0,8005,0.03896399999999994,572.2601449815556,
study-q-083,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,61,0.00183,1063.0884079728276,
study-q-083,not_covered_by_local_corpus,gpt55_medium,WEB,True,False,0.0,0.0,0.0,0.0,0.0,1.0,114,0.011470000000000008,8240.543276886456,
study-q-083,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,2,4.0000000000000105e-05,293.0792620172724,
study-q-083,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5237229365663818,0.34375,0.3333333333333333,1.0,8493,0.037683999999999995,23401.062290999107,
study-q-084,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,7,0.00021000000000000012,180.50259305164218,
study-q-084,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6647591758710533,0.3793103448275862,0.25,1.0,4177,0.026885000000000006,996.4538849890232,
study-q-084,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,16,0.0003199999999999991,1464.6618110127747,
study-q-084,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5000694589153869,0.3620689655172414,0.5,1.0,646,0.005544000000000007,417.607907904312,
study-q-085,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,109,0.011334,2927.437480073422,
study-q-085,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7127898263311699,0.3333333333333333,0.6,1.0,66,0.0006550000000000028,543.53049013298,
study-q-085,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,14,0.00028000000000000073,1820.430081919767,
study-q-085,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.5331160653378352,0.2777777777777778,0.5,1.0,4602,0.026056000000000024,15737.801125040278,
study-q-086,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,10,0.0002999999999999999,239.28144306410104,
study-q-086,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.2930414823247833,0.14634146341463414,0.0,1.0,13481,0.10998000000000001,6697.392239002511,
study-q-086,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,22,0.00044000000000000115,1303.4730199724436,
study-q-086,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.4694569257103907,0.296875,0.5,1.0,19470,0.1000956,17690.03178505227,
study-q-087,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,18,0.0005400000000000005,737.8954899031669,
study-q-087,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7342617707018416,0.45652173913043476,0.2857142857142857,1.0,25863,0.18941500000000003,20371.851230040193,
study-q-087,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.7018624063435964,0.5428571428571428,1.0,1.0,14,0.00027999999999999987,967.6122200908139,
study-q-087,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6512284088903133,0.45454545454545453,0.6666666666666666,1.0,6841,0.016403999999999974,16012.60929601267,
study-q-088,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,3,8.99999999999998e-05,185.12260797433555,
study-q-088,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7663339476263815,0.45714285714285713,0.0,1.0,24191,0.182955,21669.81154109817,
study-q-088,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.9826073688810351,0.9615384615384616,1.0,1.0,0,0.0,219.64098198805004,
study-q-088,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.6670373459650701,0.4594594594594595,0.6666666666666666,1.0,16752,0.08463999999999999,46578.27470602933,
study-q-089,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,15,0.000449999999999999,383.9914359850809,
study-q-089,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.4316317094809671,0.2462686567164179,0.42857142857142855,1.0,616,0.010654999999999998,2848.5209428472444,
study-q-089,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.8295150620062532,0.7083333333333334,1.0,1.0,23,0.00045999999999999947,1001.7002100357786,
study-q-089,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.5623169838897384,0.25,0.2857142857142857,1.0,3048,0.032496000000000025,1847.9094989597797,
study-q-090,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,7,0.00021000000000000012,959.5447080209851,
study-q-090,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6739823669376739,0.43820224719101125,0.2222222222222222,1.0,11985,0.097,6308.963324991055,
study-q-090,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,1.0,1.0,1.0,1.0,21,0.00042000000000000023,302.00468690600246,
study-q-090,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.46938775510204084,0.29577464788732394,0.2857142857142857,1.0,815,0.015291999999999972,3212.317535886541,
study-q-091,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,4,0.00012000000000000031,4188.225630903617,
study-q-091,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.5550476834974698,0.27906976744186046,0.25,1.0,2077,0.012260000000000007,4394.568579969928,
study-q-091,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.7807200583588266,0.64,1.0,1.0,4,8.000000000000021e-05,602.2722519701347,
study-q-091,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.781711869122942,0.559322033898305,0.25,1.0,290,0.004711999999999994,6960.775639978237,
study-q-092,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,20,0.0005999999999999998,678.4953130409122,
study-q-092,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.4811252243246881,0.2222222222222222,1.0,1.0,10853,0.08038999999999999,5722.846262156963,
study-q-092,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,64,0.0012799999999999999,398.44404999166727,
study-q-092,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.46886448284454496,0.21008403361344538,0.5,1.0,11693,0.04811599999999999,11943.699353956617,
study-q-093,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,80,0.002400000000000001,622.8585640201345,
study-q-093,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7457013045372173,0.4482758620689655,1.0,1.0,4511,0.026404999999999984,1936.124746920541,
study-q-093,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.6043672230190352,0.46875,1.0,1.0,2,4.0000000000000105e-05,348.39898301288486,
study-q-093,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.533634355153414,0.3275862068965517,0.3333333333333333,1.0,9179,0.060219999999999996,5625.079039833508,
study-q-094,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,8,0.0002399999999999989,992.4457260640338,
study-q-094,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.7100288467079042,0.2642857142857143,0.125,1.0,4512,0.020385000000000014,1922.733666957356,
study-q-094,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.47711872361369795,0.3333333333333333,1.0,1.0,16,0.00032000000000000084,55.809271056205034,
study-q-094,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.7468790282423806,0.55,0.25,1.0,9042,0.050311999999999996,9975.32599803526,
study-q-095,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,2,5.999999999999929e-05,257.74855504278094,
study-q-095,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6772796739657752,0.3238095238095238,0.2,1.0,8095,0.03502499999999997,114.52329682651907,
study-q-095,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,15,0.0002999999999999999,891.5224490920082,
study-q-095,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.8486842105263159,0.5735294117647058,0.4,1.0,7333,0.03262799999999999,2322.524775052443,
study-q-096,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,32,0.0009600000000000008,573.9017898449674,
study-q-096,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.5381133898296369,0.3595505617977528,0.4,1.0,113,0.0017100000000000032,2458.6695400066674,
study-q-096,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,1.0,1.0,0.0,1.0,1.0,1.0,0,0.0,309.54727402422577,
study-q-096,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.7913200186713868,0.47619047619047616,1.0,1.0,2168,0.0009279999999999844,4309.192255954258,
study-q-097,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,89,0.0026700000000000005,1211.404496920295,
study-q-097,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.6907796107212744,0.41333333333333333,0.42857142857142855,1.0,193,0.0029600000000000043,4661.166753037833,
study-q-097,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,60,0.0011999999999999997,1627.8224360430613,
study-q-097,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.4648924039335557,0.29411764705882354,1.0,1.0,5891,0.018507999999999997,3102.815867983736,
study-q-098,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,5,0.00015000000000000083,345.49077111296356,
study-q-098,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.5185755446735787,0.26804123711340205,0.4,1.0,9267,0.06373500000000001,827.1924329455942,
study-q-098,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,63,0.0012600000000000007,706.7747471155599,
study-q-098,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,False,0.0,0.0,0.692535387657479,0.5,0.2,1.0,6289,0.020212000000000008,6222.308496013284,
study-q-099,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,19,0.0005699999999999993,512.3298619873822,
study-q-099,not_covered_by_local_corpus,gpt55_medium,WEB,True,False,0.0,0.0,0.5400296841847347,0.3300970873786408,0.25,1.0,13504,0.08879499999999999,3303.6894819233567,
study-q-099,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,71,0.0014200000000000003,1857.7299310127273,
study-q-099,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.5338139331997495,0.29545454545454547,1.0,1.0,5077,0.029571999999999987,22930.381322046742,
study-q-100,not_covered_by_local_corpus,gpt55_medium,RAG,True,True,0.0,1.0,0.0,1.0,1.0,1.0,4,0.00012000000000000031,3129.1609599720687,
study-q-100,not_covered_by_local_corpus,gpt55_medium,WEB,True,True,0.0,0.0,0.39464001411506755,0.19767441860465115,0.4,1.0,293,0.007664999999999991,2714.6966089494526,
study-q-100,not_covered_by_local_corpus,gpt56_sol_high,RAG,True,True,0.0,1.0,0.0,0.0,1.0,1.0,67,0.00134,839.5999209024012,
study-q-100,not_covered_by_local_corpus,gpt56_sol_high,WEB,True,True,0.0,0.0,0.6042978219198489,0.34615384615384615,0.25,1.0,7506,0.026583999999999997,9688.496968941763,
