run_id,question_id,coverage_stratum,model_config_id,repetition,expected_evidence_count,retrieved_evidence_count,first_relevant_rank,recall_at_5,mrr,retrieval_outcome,retrieval_latency_ms
rag-vs-web-1.1.0:2_reproducibility:study-q-040:gpt55_medium:RAG,study-q-040,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,4,1.0,0.25,evidence_found,298.8351888488978
rag-vs-web-1.1.0:2_reproducibility:study-q-040:gpt56_sol_high:RAG,study-q-040,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,4,1.0,0.25,evidence_found,321.16480090189725
rag-vs-web-1.1.0:2_reproducibility:study-q-041:gpt55_medium:RAG,study-q-041,covered_by_local_corpus,gpt55_medium,2_reproducibility,2,9,9,0.0,0.1111111111111111,evidence_found,130.8546100044623
rag-vs-web-1.1.0:2_reproducibility:study-q-041:gpt56_sol_high:RAG,study-q-041,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,2,9,9,0.0,0.1111111111111111,evidence_found,120.84554205648601
rag-vs-web-1.1.0:2_reproducibility:study-q-042:gpt55_medium:RAG,study-q-042,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,2,1.0,0.5,evidence_found,194.22512396704406
rag-vs-web-1.1.0:2_reproducibility:study-q-042:gpt56_sol_high:RAG,study-q-042,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,2,1.0,0.5,evidence_found,191.74603396095335
rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt55_medium:RAG,study-q-043,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,2,1.0,0.5,evidence_found,200.16687689349055
rag-vs-web-1.1.0:2_reproducibility:study-q-043:gpt56_sol_high:RAG,study-q-043,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,2,1.0,0.5,evidence_found,196.74070901237428
rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt55_medium:RAG,study-q-044,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,200.94778994098306
rag-vs-web-1.1.0:2_reproducibility:study-q-044:gpt56_sol_high:RAG,study-q-044,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,198.14653496723622
rag-vs-web-1.1.0:2_reproducibility:study-q-045:gpt55_medium:RAG,study-q-045,covered_by_local_corpus,gpt55_medium,2_reproducibility,2,14,10,0.0,0.1,evidence_found,214.4618120510131
rag-vs-web-1.1.0:2_reproducibility:study-q-045:gpt56_sol_high:RAG,study-q-045,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,2,14,10,0.0,0.1,evidence_found,216.48396807722747
rag-vs-web-1.1.0:2_reproducibility:study-q-046:gpt55_medium:RAG,study-q-046,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,5,1.0,0.2,evidence_found,218.02757296245545
rag-vs-web-1.1.0:2_reproducibility:study-q-046:gpt56_sol_high:RAG,study-q-046,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,5,1.0,0.2,evidence_found,206.4187489449978
rag-vs-web-1.1.0:2_reproducibility:study-q-047:gpt55_medium:RAG,study-q-047,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,292.569636949338
rag-vs-web-1.1.0:2_reproducibility:study-q-047:gpt56_sol_high:RAG,study-q-047,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,281.91036207135767
rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt55_medium:RAG,study-q-048,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,2,1.0,0.5,evidence_found,292.33770607970655
rag-vs-web-1.1.0:2_reproducibility:study-q-048:gpt56_sol_high:RAG,study-q-048,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,2,1.0,0.5,evidence_found,302.32498003169894
rag-vs-web-1.1.0:2_reproducibility:study-q-049:gpt55_medium:RAG,study-q-049,covered_by_local_corpus,gpt55_medium,2_reproducibility,2,14,1,0.5,1.0,evidence_found,319.18529502581805
rag-vs-web-1.1.0:2_reproducibility:study-q-049:gpt56_sol_high:RAG,study-q-049,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,2,14,1,0.5,1.0,evidence_found,330.5598038714379
rag-vs-web-1.1.0:2_reproducibility:study-q-050:gpt55_medium:RAG,study-q-050,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,196.19445910211653
rag-vs-web-1.1.0:2_reproducibility:study-q-050:gpt56_sol_high:RAG,study-q-050,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,198.33058898802847
rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt55_medium:RAG,study-q-051,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,193.91006289515644
rag-vs-web-1.1.0:2_reproducibility:study-q-051:gpt56_sol_high:RAG,study-q-051,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,196.38119300361723
rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt55_medium:RAG,study-q-052,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,2,1.0,0.5,evidence_found,309.7653469303623
rag-vs-web-1.1.0:2_reproducibility:study-q-052:gpt56_sol_high:RAG,study-q-052,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,2,1.0,0.5,evidence_found,297.2334021469578
rag-vs-web-1.1.0:2_reproducibility:study-q-053:gpt55_medium:RAG,study-q-053,covered_by_local_corpus,gpt55_medium,2_reproducibility,2,14,11,0.0,0.09090909090909091,evidence_found,235.3501869365573
rag-vs-web-1.1.0:2_reproducibility:study-q-053:gpt56_sol_high:RAG,study-q-053,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,2,14,11,0.0,0.09090909090909091,evidence_found,225.64404096920043
rag-vs-web-1.1.0:2_reproducibility:study-q-054:gpt55_medium:RAG,study-q-054,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,301.1175061110407
rag-vs-web-1.1.0:2_reproducibility:study-q-054:gpt56_sol_high:RAG,study-q-054,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,285.08927987422794
rag-vs-web-1.1.0:2_reproducibility:study-q-055:gpt55_medium:RAG,study-q-055,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,193.51467699743807
rag-vs-web-1.1.0:2_reproducibility:study-q-055:gpt56_sol_high:RAG,study-q-055,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,208.45395291689783
rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt55_medium:RAG,study-q-056,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,222.45395416393876
rag-vs-web-1.1.0:2_reproducibility:study-q-056:gpt56_sol_high:RAG,study-q-056,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,212.22429897170514
rag-vs-web-1.1.0:2_reproducibility:study-q-057:gpt55_medium:RAG,study-q-057,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,264.72511305473745
rag-vs-web-1.1.0:2_reproducibility:study-q-057:gpt56_sol_high:RAG,study-q-057,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,269.9478630675003
rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt55_medium:RAG,study-q-058,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,207.3463018750772
rag-vs-web-1.1.0:2_reproducibility:study-q-058:gpt56_sol_high:RAG,study-q-058,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,204.60094488225877
rag-vs-web-1.1.0:2_reproducibility:study-q-059:gpt55_medium:RAG,study-q-059,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,2,1.0,0.5,evidence_found,203.08685395866632
rag-vs-web-1.1.0:2_reproducibility:study-q-059:gpt56_sol_high:RAG,study-q-059,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,2,1.0,0.5,evidence_found,199.97044804040343
rag-vs-web-1.1.0:2_reproducibility:study-q-060:gpt55_medium:RAG,study-q-060,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,287.2805038932711
rag-vs-web-1.1.0:2_reproducibility:study-q-060:gpt56_sol_high:RAG,study-q-060,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,297.987723024562
rag-vs-web-1.1.0:2_reproducibility:study-q-061:gpt55_medium:RAG,study-q-061,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,191.93261908367276
rag-vs-web-1.1.0:2_reproducibility:study-q-061:gpt56_sol_high:RAG,study-q-061,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,196.92958903033286
rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt55_medium:RAG,study-q-062,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,5,1.0,0.2,evidence_found,205.66538407001644
rag-vs-web-1.1.0:2_reproducibility:study-q-062:gpt56_sol_high:RAG,study-q-062,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,5,1.0,0.2,evidence_found,212.41684793494642
rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt55_medium:RAG,study-q-063,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,219.36111187096685
rag-vs-web-1.1.0:2_reproducibility:study-q-063:gpt56_sol_high:RAG,study-q-063,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,218.47836999222636
rag-vs-web-1.1.0:2_reproducibility:study-q-064:gpt55_medium:RAG,study-q-064,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,191.99625100009143
rag-vs-web-1.1.0:2_reproducibility:study-q-064:gpt56_sol_high:RAG,study-q-064,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,194.0347870113328
rag-vs-web-1.1.0:2_reproducibility:study-q-065:gpt55_medium:RAG,study-q-065,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,6,0.0,0.16666666666666666,evidence_found,229.62401888798922
rag-vs-web-1.1.0:2_reproducibility:study-q-065:gpt56_sol_high:RAG,study-q-065,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,6,0.0,0.16666666666666666,evidence_found,226.72299412079155
rag-vs-web-1.1.0:2_reproducibility:study-q-066:gpt55_medium:RAG,study-q-066,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,279.18748604133725
rag-vs-web-1.1.0:2_reproducibility:study-q-066:gpt56_sol_high:RAG,study-q-066,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,301.3905700063333
rag-vs-web-1.1.0:2_reproducibility:study-q-067:gpt55_medium:RAG,study-q-067,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,13,1,1.0,1.0,evidence_found,208.0651578726247
rag-vs-web-1.1.0:2_reproducibility:study-q-067:gpt56_sol_high:RAG,study-q-067,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,13,1,1.0,1.0,evidence_found,224.19440711382776
rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt55_medium:RAG,study-q-068,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,210.76803491450846
rag-vs-web-1.1.0:2_reproducibility:study-q-068:gpt56_sol_high:RAG,study-q-068,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,213.02698901854455
rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt55_medium:RAG,study-q-069,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,8,0.0,0.125,evidence_found,278.29614211805165
rag-vs-web-1.1.0:2_reproducibility:study-q-069:gpt56_sol_high:RAG,study-q-069,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,8,0.0,0.125,evidence_found,280.4301839787513
rag-vs-web-1.1.0:2_reproducibility:study-q-070:gpt55_medium:RAG,study-q-070,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,285.33227997832
rag-vs-web-1.1.0:2_reproducibility:study-q-070:gpt56_sol_high:RAG,study-q-070,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,302.99691390246153
rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt55_medium:RAG,study-q-071,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,288.70591800659895
rag-vs-web-1.1.0:2_reproducibility:study-q-071:gpt56_sol_high:RAG,study-q-071,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,288.2558109704405
rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt55_medium:RAG,study-q-072,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,202.47634802944958
rag-vs-web-1.1.0:2_reproducibility:study-q-072:gpt56_sol_high:RAG,study-q-072,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,3,1.0,0.3333333333333333,evidence_found,203.92215310130268
rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt55_medium:RAG,study-q-073,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,6,0.0,0.16666666666666666,evidence_found,287.07640804350376
rag-vs-web-1.1.0:2_reproducibility:study-q-073:gpt56_sol_high:RAG,study-q-073,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,6,0.0,0.16666666666666666,evidence_found,295.2661528252065
rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt55_medium:RAG,study-q-074,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,269.6716641075909
rag-vs-web-1.1.0:2_reproducibility:study-q-074:gpt56_sol_high:RAG,study-q-074,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,268.9648689702153
rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt55_medium:RAG,study-q-075,covered_by_local_corpus,gpt55_medium,2_reproducibility,2,14,11,0.0,0.09090909090909091,evidence_found,230.09389801882207
rag-vs-web-1.1.0:2_reproducibility:study-q-075:gpt56_sol_high:RAG,study-q-075,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,2,14,11,0.0,0.09090909090909091,evidence_found,229.03669602237642
rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt55_medium:RAG,study-q-076,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,217.97758911270648
rag-vs-web-1.1.0:2_reproducibility:study-q-076:gpt56_sol_high:RAG,study-q-076,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,227.02198196202517
rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt55_medium:RAG,study-q-077,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,4,1.0,0.25,evidence_found,205.11602296028286
rag-vs-web-1.1.0:2_reproducibility:study-q-077:gpt56_sol_high:RAG,study-q-077,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,4,1.0,0.25,evidence_found,199.37767391093075
rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt55_medium:RAG,study-q-078,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,300.391573109664
rag-vs-web-1.1.0:2_reproducibility:study-q-078:gpt56_sol_high:RAG,study-q-078,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,285.85855301935226
rag-vs-web-1.1.0:2_reproducibility:study-q-079:gpt55_medium:RAG,study-q-079,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,1,1.0,1.0,evidence_found,198.44972190912813
rag-vs-web-1.1.0:2_reproducibility:study-q-079:gpt56_sol_high:RAG,study-q-079,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,1,1.0,1.0,evidence_found,212.31798303779215
rag-vs-web-1.1.0:2_reproducibility:study-q-080:gpt55_medium:RAG,study-q-080,covered_by_local_corpus,gpt55_medium,2_reproducibility,1,14,,0.0,0.0,evidence_found,291.2654089741409
rag-vs-web-1.1.0:2_reproducibility:study-q-080:gpt56_sol_high:RAG,study-q-080,covered_by_local_corpus,gpt56_sol_high,2_reproducibility,1,14,,0.0,0.0,evidence_found,282.1724930545315
rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt55_medium:RAG,study-q-081,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,3,,,,evidence_found,149.99402116518468
rag-vs-web-1.1.0:2_reproducibility:study-q-081:gpt56_sol_high:RAG,study-q-081,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,3,,,,evidence_found,114.83104096259922
rag-vs-web-1.1.0:2_reproducibility:study-q-082:gpt55_medium:RAG,study-q-082,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,3,,,,evidence_found,266.362494090572
rag-vs-web-1.1.0:2_reproducibility:study-q-082:gpt56_sol_high:RAG,study-q-082,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,3,,,,evidence_found,278.9782042382285
rag-vs-web-1.1.0:2_reproducibility:study-q-083:gpt55_medium:RAG,study-q-083,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,268.9924549777061
rag-vs-web-1.1.0:2_reproducibility:study-q-083:gpt56_sol_high:RAG,study-q-083,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,278.616894967854
rag-vs-web-1.1.0:2_reproducibility:study-q-084:gpt55_medium:RAG,study-q-084,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,263.17161007318646
rag-vs-web-1.1.0:2_reproducibility:study-q-084:gpt56_sol_high:RAG,study-q-084,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,257.7620899537578
rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt55_medium:RAG,study-q-085,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,3,,,,evidence_found,274.1783281089738
rag-vs-web-1.1.0:2_reproducibility:study-q-085:gpt56_sol_high:RAG,study-q-085,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,3,,,,evidence_found,276.83520584832877
rag-vs-web-1.1.0:2_reproducibility:study-q-086:gpt55_medium:RAG,study-q-086,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,261.4255100488663
rag-vs-web-1.1.0:2_reproducibility:study-q-086:gpt56_sol_high:RAG,study-q-086,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.0263729309663
rag-vs-web-1.1.0:2_reproducibility:study-q-087:gpt55_medium:RAG,study-q-087,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.21895099803805
rag-vs-web-1.1.0:2_reproducibility:study-q-087:gpt56_sol_high:RAG,study-q-087,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,273.7064539687708
rag-vs-web-1.1.0:2_reproducibility:study-q-088:gpt55_medium:RAG,study-q-088,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,279.09688593354076
rag-vs-web-1.1.0:2_reproducibility:study-q-088:gpt56_sol_high:RAG,study-q-088,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,284.0582919307053
rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt55_medium:RAG,study-q-089,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.8579190764576
rag-vs-web-1.1.0:2_reproducibility:study-q-089:gpt56_sol_high:RAG,study-q-089,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,275.5443741334602
rag-vs-web-1.1.0:2_reproducibility:study-q-090:gpt55_medium:RAG,study-q-090,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,263.93447897862643
rag-vs-web-1.1.0:2_reproducibility:study-q-090:gpt56_sol_high:RAG,study-q-090,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,265.7571230083704
rag-vs-web-1.1.0:2_reproducibility:study-q-091:gpt55_medium:RAG,study-q-091,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,263.44938098918647
rag-vs-web-1.1.0:2_reproducibility:study-q-091:gpt56_sol_high:RAG,study-q-091,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,262.63384299818426
rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt55_medium:RAG,study-q-092,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,256.598008912988
rag-vs-web-1.1.0:2_reproducibility:study-q-092:gpt56_sol_high:RAG,study-q-092,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,271.19180001318455
rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt55_medium:RAG,study-q-093,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,258.2227810053155
rag-vs-web-1.1.0:2_reproducibility:study-q-093:gpt56_sol_high:RAG,study-q-093,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.12297192029655
rag-vs-web-1.1.0:2_reproducibility:study-q-094:gpt55_medium:RAG,study-q-094,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,273.9927580114454
rag-vs-web-1.1.0:2_reproducibility:study-q-094:gpt56_sol_high:RAG,study-q-094,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.6980470791459
rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt55_medium:RAG,study-q-095,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,262.78310897760093
rag-vs-web-1.1.0:2_reproducibility:study-q-095:gpt56_sol_high:RAG,study-q-095,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,262.775941984728
rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt55_medium:RAG,study-q-096,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,263.76730506308377
rag-vs-web-1.1.0:2_reproducibility:study-q-096:gpt56_sol_high:RAG,study-q-096,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,269.67635401524603
rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt55_medium:RAG,study-q-097,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,284.429574967362
rag-vs-web-1.1.0:2_reproducibility:study-q-097:gpt56_sol_high:RAG,study-q-097,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,288.7204809812829
rag-vs-web-1.1.0:2_reproducibility:study-q-098:gpt55_medium:RAG,study-q-098,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,265.7479689223692
rag-vs-web-1.1.0:2_reproducibility:study-q-098:gpt56_sol_high:RAG,study-q-098,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,254.04980301391333
rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt55_medium:RAG,study-q-099,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,261.96304394397885
rag-vs-web-1.1.0:2_reproducibility:study-q-099:gpt56_sol_high:RAG,study-q-099,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,266.18029992096126
rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt55_medium:RAG,study-q-100,not_covered_by_local_corpus,gpt55_medium,2_reproducibility,0,0,,,,no_evidence_in_snapshot,260.21128392312676
rag-vs-web-1.1.0:2_reproducibility:study-q-100:gpt56_sol_high:RAG,study-q-100,not_covered_by_local_corpus,gpt56_sol_high,2_reproducibility,0,0,,,,no_evidence_in_snapshot,270.09244088549167
